datetime,order_id,customer_id,product_category,payment_method,value [USD],prod_cnt,time_on_site [Minutes],clicks_in_site
2018-11-23,27948,56390,515,paypal,442.9,2,20.4,14
2018-11-23,27949,48754,510,paypal,223.04,1,16.7,8
2018-11-23,27950,15713,506,credit,345.09,4,31.0,30
2018-11-23,27951,37785,510,credit,308.93,2,14.3,10
2018-11-23,27952,13659,515,paypal,240.35,1,40.9,9
2018-11-23,27953,50910,501,paypal,6.33,3,2.2,6
2018-11-23,27954,48362,509,paypal,97.75,1,95.2,12
2018-11-23,27955,39411,509,credit,303.5,4,17.2,36
2018-11-23,27956,34684,503,credit,22.96,3,16.3,7
2018-11-23,27957,54511,506,credit,58.21,1,11.7,7
2018-11-23,27958,24889,507,paypal,271.96,3,14.9,33
2018-11-23,27959,59007,515,paypal,125.25,4,27.3,15
2018-11-23,27960,26811,502,paypal,267.76,4,17.4,16
2018-11-23,27961,52425,504,paypal,5.42,2,8.5,6
2018-11-23,27962,41975,507,paypal,364.55,5,4.9,25
2018-11-23,27963,23200,513,credit,1115.38,3,32.0,70
2018-11-23,27964,31244,506,credit,759.5,3,55.2,49
2018-11-23,27965,31061,502,credit,86.14,1,32.4,7
2018-11-23,27966,50068,510,paypal,540.02,1,22.5,29
2018-11-23,27967,49339,503,paypal,358.91,5,36.9,31
2018-11-23,27968,21110,515,credit,227.63,1,25.7,13
2018-11-23,27969,53972,510,paypal,77.47,5,38.7,8
2018-11-23,27970,43585,504,paypal,371.43,1,42.2,36
2018-11-23,27971,27315,503,paypal,765.18,1,51.8,71
2018-11-23,27972,30969,505,paypal,598.61,2,5.4,38
2018-11-23,27973,44047,502,paypal,225.85,3,15.5,15
2018-11-23,27974,56016,501,credit,37.51,2,4.6,9
2018-11-23,27975,45103,508,paypal,95.41,4,30.0,13
2018-11-23,27976,19403,512,paypal,527.84,3,7.8,51
2018-11-23,27977,28697,515,paypal,274.73,1,27.4,31
2018-11-23,27978,12200,503,paypal,405.28,3,29.4,13
2018-11-23,27979,58192,510,paypal,93.28,2,22.6,11
2018-11-23,27980,50358,508,paypal,17.6,4,25.2,7
2018-11-23,27981,22282,509,credit,253.92,1,40.3,22
2018-11-23,27982,28896,504,credit,452.34,3,62.1,19
2018-11-23,27983,55254,510,credit,21.41,2,5.6,7
2018-11-23,27984,43914,509,paypal,1426.43,1,105.6,116
2018-11-23,27985,12307,506,credit,472.41,1,45.8,32
2018-11-23,27986,18498,509,paypal,155.56,1,5.4,17
2018-11-23,27987,18872,509,paypal,250.27,3,26.4,7
2018-11-23,27988,52303,514,paypal,967.75,2,43.2,47
2018-11-23,27989,21222,502,credit,27.03,2,16.7,7
2018-11-23,27990,13577,508,paypal,220.91,4,24.8,19
2018-11-23,27991,27406,513,credit,36.25,2,17.0,7
2018-11-23,27992,23479,501,credit,8.83,2,8.9,7
2018-11-23,27993,42678,505,paypal,850.59,2,70.3,16
2018-11-23,27994,49497,504,credit,86.92,4,65.6,13
2018-11-23,27995,31407,508,credit,172.14,5,54.8,23
2018-11-23,27996,51619,507,credit,575.23,3,32.4,17
2018-11-23,27997,33509,506,credit,303.61,3,6.3,17
2018-11-23,27998,31420,509,paypal,72.29,4,11.9,9
2018-11-23,27999,18502,508,credit,454.66,1,42.0,40
2018-11-23,28000,36912,514,credit,257.1,5,38.6,10
2018-11-23,28001,28371,513,credit,189.21,1,29.5,21
2018-11-23,28002,32260,506,paypal,91.49,2,7.0,10
2018-11-23,28003,22266,512,credit,78.75,4,7.0,7
2018-11-23,28004,36348,501,paypal,207.61,5,10.7,17
2018-11-23,28005,58627,505,credit,313.28,1,20.1,32
2018-11-23,28006,32882,512,paypal,45.94,2,21.4,9
2018-11-23,28007,17244,507,paypal,85.46,1,21.6,12
2018-11-23,28008,48816,506,paypal,162.9,4,46.2,17
2018-11-23,28009,49450,511,credit,368.82,3,13.7,34
2018-11-23,28010,54094,502,paypal,179.52,5,3.9,11
2018-11-23,28011,33346,503,paypal,18.49,1,38.3,6
2018-11-23,28012,20532,501,credit,137.0,4,12.1,8
2018-11-23,28013,19140,508,paypal,341.61,5,19.8,21
2018-11-23,28014,16619,508,paypal,337.24,4,15.7,38
2018-11-23,28015,37620,501,paypal,330.52,3,14.6,33
2018-11-23,28016,21980,512,paypal,269.45,5,34.1,11
2018-11-23,28017,30805,501,credit,229.44,5,38.2,16
2018-11-23,28018,40912,502,paypal,194.46,2,15.9,14
2018-11-23,28019,54981,507,credit,578.71,1,28.8,21
2018-11-23,28020,31865,503,credit,261.24,3,57.9,26
2018-11-23,28021,47093,508,paypal,279.37,3,41.0,12
2018-11-23,28022,38925,509,paypal,334.12,5,44.2,23
2018-11-23,28023,42625,511,paypal,46.94,5,10.2,7
2018-11-23,28024,17458,503,credit,67.49,2,10.5,10
2018-11-23,28025,46340,504,credit,212.92,3,19.9,21
2018-11-23,28026,18260,509,credit,76.04,3,14.1,10
2018-11-23,28027,49999,515,credit,309.53,3,43.4,26
2018-11-23,28028,52743,506,paypal,599.06,4,71.0,38
2018-11-23,28029,38295,511,paypal,54.84,1,18.6,9
2018-11-23,28030,31251,505,credit,589.81,5,58.4,32
2018-11-23,28031,24613,512,credit,143.49,1,21.8,7
2018-11-23,28032,56083,508,paypal,68.93,5,9.5,10
2018-11-23,28033,55240,512,paypal,113.74,5,6.0,13
2018-11-23,28034,45112,509,credit,620.53,1,58.1,37
2018-11-23,28035,30454,510,credit,100.56,2,17.4,9
2018-11-23,28036,50657,511,paypal,405.06,4,43.3,28
2018-11-23,28037,32736,510,paypal,289.02,5,32.8,25
2018-11-23,28038,29332,514,paypal,204.47,2,26.6,9
2018-11-23,28039,48907,512,paypal,174.39,3,19.4,20
2018-11-23,28040,12412,504,paypal,92.92,3,18.5,10
2018-11-23,28041,13932,507,paypal,55.28,1,21.5,8
2018-11-23,28042,33395,505,paypal,198.69,3,26.7,11
2018-11-23,28043,20685,510,credit,48.14,3,2.2,6
2018-11-23,28044,44922,509,credit,1709.69,2,85.0,167
2018-11-23,28045,26914,502,credit,337.39,3,18.1,13
2018-11-23,28046,33448,511,credit,70.19,1,11.9,7
2018-11-23,28047,59069,507,credit,129.37,2,48.8,11
2018-11-23,28048,48303,508,credit,88.52,2,12.4,7
2018-11-23,28049,49078,510,credit,251.39,2,20.3,21
2018-11-23,28050,10683,513,paypal,841.2,4,67.3,8
2018-11-23,28051,32437,510,paypal,231.7,3,25.0,23
2018-11-23,28052,38342,506,credit,365.44,1,63.9,40
2018-11-23,28053,33450,507,paypal,447.83,4,75.6,32
2018-11-23,28054,36539,512,credit,20.88,3,5.2,8
2018-11-23,28055,58879,511,paypal,128.87,2,17.0,18
2018-11-23,28056,12157,506,paypal,1282.74,3,100.6,95
2018-11-23,28057,24844,511,paypal,287.32,5,9.6,8
2018-11-23,28058,19476,505,paypal,134.6,5,7.2,15
2018-11-23,28059,42041,505,credit,94.85,5,13.5,11
2018-11-23,28060,41268,513,credit,779.68,5,50.8,38
2018-11-23,28061,31164,501,paypal,120.17,4,40.2,17
2018-11-23,28062,45312,506,paypal,40.35,2,14.5,7
2018-11-23,28063,52363,501,credit,58.37,5,9.2,7
2018-11-23,28064,26224,506,paypal,45.85,1,4.9,9
2018-11-23,28065,27366,515,credit,78.82,1,12.2,11
2018-11-23,28066,31652,510,paypal,541.15,2,56.9,24
2018-11-23,28067,47147,511,credit,418.47,5,14.2,43
2018-11-23,28068,13971,511,paypal,118.49,4,10.1,8
2018-11-23,28069,54522,515,paypal,119.44,2,21.5,11
2018-11-23,28070,35113,510,paypal,133.1,2,25.1,9
2018-11-23,28071,16320,507,credit,148.39,3,46.6,14
2018-11-23,28072,33770,505,paypal,125.05,2,35.3,7
2018-11-23,28073,50806,501,credit,239.58,4,10.1,16
2018-11-23,28074,34402,505,credit,141.42,2,21.0,14
2018-11-23,28075,34455,514,paypal,66.33,2,13.6,9
2018-11-23,28076,49855,506,paypal,749.37,3,19.4,44
2018-11-23,28077,49007,501,paypal,136.8,5,4.4,10
2018-11-23,28078,22149,507,credit,126.35,1,14.5,10
2018-11-23,28079,12958,511,paypal,791.69,1,53.9,61
2018-11-23,28080,41709,511,paypal,129.32,1,14.7,13
2018-11-23,28081,31873,503,credit,46.09,3,47.7,6
2018-11-23,28082,14380,510,credit,796.19,3,80.1,21
2018-11-23,28083,52997,503,credit,14.92,2,8.4,6
2018-11-23,28084,51568,507,credit,720.62,3,27.4,9
2018-11-23,28085,47503,513,paypal,59.03,3,18.9,7
2018-11-23,28086,45777,512,paypal,82.69,5,18.2,14
2018-11-23,28087,29159,502,paypal,257.14,5,19.9,14
2018-11-23,28088,45404,503,paypal,31.04,3,20.7,9
2018-11-23,28089,41107,507,paypal,163.34,1,41.6,22
2018-11-23,28090,54453,510,paypal,182.64,3,24.4,8
2018-11-23,28091,21022,506,paypal,723.68,2,80.9,10
2018-11-23,28092,21539,505,paypal,119.29,2,24.5,7
2018-11-23,28093,18855,507,credit,42.57,2,8.6,10
2018-11-23,28094,29567,512,credit,184.56,4,16.3,10
2018-11-23,28095,35456,508,paypal,666.12,4,50.6,15
2018-11-23,28096,18074,501,credit,176.88,4,21.1,11
2018-11-23,28097,13065,509,paypal,237.45,2,11.5,21
2018-11-23,28098,45415,504,credit,104.96,1,6.8,15
2018-11-23,28099,20184,507,credit,79.87,5,11.9,8
2018-11-23,28100,34264,510,credit,9.98,5,12.8,6
2018-11-23,28101,51430,508,paypal,661.81,2,33.2,44
2018-11-23,28102,13592,504,paypal,279.09,4,28.0,19
2018-11-23,28103,55668,501,paypal,42.44,2,15.3,8
2018-11-23,28104,44481,507,credit,740.19,4,67.2,24
2018-11-23,28105,27900,507,paypal,336.46,4,37.8,10
2018-11-23,28106,50799,504,credit,524.66,2,62.9,29
2018-11-23,28107,38093,503,credit,1273.9,2,60.6,15
2018-11-23,28108,35343,509,credit,192.45,2,70.2,13
2018-11-23,28109,11630,510,credit,266.51,3,24.8,14
2018-11-23,28110,53547,502,paypal,19.74,1,32.4,6
2018-11-23,28111,29834,512,credit,610.27,2,8.0,10
2018-11-23,28112,50232,508,paypal,281.69,1,22.6,25
2018-11-23,28113,30507,506,credit,27.18,1,12.2,8
2018-11-23,28114,32004,501,credit,489.94,5,66.1,9
2018-11-23,28115,12257,504,credit,117.88,3,15.3,10
2018-11-23,28116,44037,505,paypal,104.31,1,59.6,13
2018-11-23,28117,45973,508,credit,112.37,4,27.5,15
2018-11-23,28118,41611,506,paypal,747.86,5,53.1,62
2018-11-23,28119,34333,513,credit,136.67,1,11.7,11
2018-11-23,28120,15381,502,credit,615.27,3,57.0,57
2018-11-23,28121,55153,502,credit,42.72,1,37.8,10
2018-11-23,28122,20771,508,paypal,156.67,2,60.5,10
2018-11-23,28123,11773,514,credit,69.78,1,45.9,11
2018-11-23,28124,26595,501,credit,33.47,1,47.1,7
2018-11-23,28125,44412,506,paypal,268.02,5,17.7,13
2018-11-23,28126,40209,505,paypal,385.03,1,22.6,18
2018-11-23,28127,20529,505,credit,368.38,2,25.2,23
2018-11-23,28128,26352,505,paypal,191.35,1,13.9,7
2018-11-23,28129,17232,505,credit,15.58,3,3.2,6
2018-11-23,28130,23435,505,paypal,152.2,4,10.3,15
2018-11-23,28131,50024,505,credit,602.39,1,39.2,51
2018-11-23,28132,11775,505,credit,68.97,4,17.0,8
2018-11-23,28133,47060,505,credit,358.49,4,39.3,20
2018-11-23,28134,17903,505,paypal,68.15,2,34.1,11
2018-11-23,28135,52502,505,credit,291.07,4,11.8,24
2018-11-23,28136,21260,505,paypal,457.53,3,41.7,31
2018-11-23,28137,18317,505,paypal,645.83,3,68.4,58
2018-11-23,28138,38073,505,credit,20.44,4,3.7,7
2018-11-23,28139,38472,505,credit,119.81,1,24.8,17
2018-11-23,28140,45062,505,credit,385.58,4,20.5,13
2018-11-23,28141,47949,505,paypal,90.78,4,40.4,8
2018-11-23,28142,23358,505,paypal,529.45,1,24.5,49
2018-11-23,28143,39274,505,paypal,368.95,4,28.1,22
2018-11-23,28144,20040,505,paypal,189.65,4,14.9,20
2018-11-23,28145,15871,505,paypal,290.42,2,27.1,7
2018-11-23,28146,40175,505,paypal,544.47,4,21.1,46
2018-11-23,28147,35144,505,credit,9.59,1,17.1,7
2018-11-23,28148,28964,505,credit,67.1,5,14.9,7
2018-11-23,28149,58532,505,credit,47.11,4,4.0,10
2018-11-23,28150,10059,505,paypal,90.22,2,18.6,13
2018-11-23,28151,42916,505,credit,377.21,4,60.6,29
2018-11-23,28152,50414,505,credit,138.09,3,28.5,8
2018-11-23,28153,44810,505,paypal,1144.82,1,82.5,72
2018-11-23,28154,40665,505,paypal,328.34,3,22.8,23
2018-11-23,28155,36798,505,credit,155.07,4,28.8,12
2018-11-23,28156,52489,505,paypal,247.09,5,26.2,7
2018-11-23,28157,57044,505,paypal,14.15,4,16.3,6
2018-11-23,28158,20466,505,paypal,420.57,3,26.0,29
2018-11-23,28159,44390,505,paypal,231.51,4,21.7,7
2018-11-23,28160,47013,505,paypal,136.52,5,30.3,16
2018-11-23,28161,50450,505,credit,816.09,1,63.7,54
2018-11-23,28162,55162,505,paypal,1169.7,4,75.9,101
2018-11-23,28163,39399,505,credit,89.61,1,15.9,8
2018-11-23,28164,41323,505,credit,916.47,1,45.5,43
2018-11-23,28165,21185,505,paypal,168.25,4,31.5,19
2018-11-23,28166,39612,505,credit,337.32,5,50.9,8
2018-11-23,28167,48653,505,credit,155.51,5,12.8,17
2018-11-23,28168,20378,505,credit,166.79,5,21.5,10
2018-11-23,28169,11247,505,credit,248.45,2,19.6,9
2018-11-23,28170,25353,505,credit,169.84,3,22.5,20
2018-11-23,28171,31871,505,credit,481.49,4,49.7,9
2018-11-23,28172,45107,505,credit,797.5,2,17.7,61
2018-11-23,28173,59787,505,paypal,27.23,5,45.3,7
2018-11-23,28174,26647,505,credit,302.74,5,25.9,23
2018-11-23,28175,39695,505,paypal,204.19,5,4.9,21
2018-11-23,28176,56356,505,paypal,242.22,1,29.5,17
2018-11-23,28177,42742,505,credit,142.22,4,6.0,9
2018-11-23,28178,43013,509,paypal,176.9,1,18.1,16
2018-11-23,28179,59043,515,credit,97.95,5,30.6,13
2018-11-23,28180,32984,511,paypal,207.65,2,22.2,25
2018-11-23,28181,35812,501,credit,614.25,3,30.5,41
2018-11-23,28182,10562,507,paypal,13.79,4,12.5,6
2018-11-23,28183,26103,510,paypal,610.44,2,33.7,67
2018-11-23,28184,27240,505,paypal,295.85,4,46.4,18
2018-11-23,28185,16046,507,paypal,53.62,4,13.0,11
2018-11-23,28186,40895,504,paypal,102.33,4,46.3,9
2018-11-23,28187,58054,508,credit,43.26,5,34.4,7
2018-11-23,28188,19479,508,paypal,6.75,5,16.8,6
2018-11-23,28189,26555,502,paypal,65.96,4,8.5,7
2018-11-23,28190,46724,501,paypal,123.79,2,15.0,9
2018-11-23,28191,22734,510,credit,33.43,4,18.3,6
2018-11-23,28192,26771,505,credit,70.79,3,9.6,9
2018-11-23,28193,51566,505,credit,276.13,5,49.8,7
2018-11-23,28194,41986,505,paypal,254.54,5,12.6,13
2018-11-23,28195,42847,505,credit,36.13,5,50.0,6
2018-11-23,28196,45260,505,paypal,124.09,4,8.8,12
2018-11-23,28197,46405,505,credit,0.22,3,5.2,6
2018-11-23,28198,30976,505,credit,559.89,4,18.3,16
2018-11-23,28199,14128,505,paypal,321.92,1,24.1,31
2018-11-23,28200,50692,505,paypal,167.55,4,34.3,6
2018-11-23,28201,26269,505,paypal,76.77,4,27.0,10
2018-11-23,28202,40672,505,credit,182.84,4,18.4,19
2018-11-23,28203,39326,505,paypal,300.51,4,68.6,0
2018-11-23,28204,32540,505,credit,184.66,2,63.6,0
2018-11-23,28205,52478,505,credit,468.74,4,75.8,0
2018-11-23,28206,14179,505,credit,205.97,4,74.7,0
2018-11-23,28207,39275,505,paypal,118.33,2,17.4,0
2018-11-23,28208,25561,505,paypal,255.4,5,33.3,0
2018-11-23,28209,59190,505,credit,65.97,4,12.3,0
2018-11-23,28210,31620,505,credit,24.37,2,11.4,0
2018-11-23,28211,29682,505,paypal,27.72,4,29.6,0
2018-11-23,28212,54494,505,paypal,257.06,3,16.1,0
2018-11-23,28213,47505,505,credit,27.77,1,22.1,0
2018-11-23,28214,11643,505,paypal,621.53,4,91.1,0
2018-11-23,28215,18837,505,paypal,49.14,4,25.9,0
2018-11-23,28216,24135,505,credit,33.61,4,51.9,0
2018-11-23,28217,51218,505,credit,372.77,1,26.1,0
2018-11-23,28218,39794,505,credit,32.33,4,12.1,0
2018-11-23,28219,13500,505,credit,246.67,2,16.0,0
2018-11-23,28220,27809,505,credit,102.24,4,14.0,0
2018-11-23,28221,28079,505,credit,286.54,4,44.1,27
2018-11-23,28222,57417,505,credit,383.56,4,48.4,19
2018-11-23,28223,28559,505,paypal,73.07,2,10.0,9
2018-11-23,28224,46319,505,credit,116.94,2,19.8,9
2018-11-23,28225,56863,505,credit,235.83,5,39.0,27
2018-11-23,28226,15983,505,credit,235.92,4,16.8,28
2018-11-23,28227,19728,505,paypal,639.55,1,28.6,26
2018-11-23,28228,58370,505,credit,769.7,1,56.1,8
2018-11-23,28229,17491,505,credit,304.45,4,48.2,11
2018-11-23,28230,34923,505,credit,297.71,3,24.4,26
2018-11-23,28231,50400,505,paypal,70.46,5,15.0,8
2018-11-23,28232,43906,505,paypal,411.93,3,43.5,44
2018-11-23,28233,52152,505,paypal,183.6,2,42.3,17
2018-11-23,28234,29141,505,credit,14.98,1,46.0,7
2018-11-23,28235,13368,505,paypal,34.39,5,33.0,9
2018-11-23,28236,29045,505,credit,471.29,1,29.0,46
2018-11-23,28237,46703,505,paypal,71.39,2,23.0,10
2018-11-23,28238,36964,505,paypal,665.77,5,14.9,46
2018-11-23,28239,55539,505,paypal,189.5,1,21.0,16
2018-11-23,28240,12995,505,paypal,30.21,3,21.3,8
2018-11-23,28241,51176,505,credit,571.09,1,29.5,28
2018-11-23,28242,28538,505,credit,84.26,1,11.8,10
2018-11-23,28243,38925,504,paypal,193.25,1,40.9,24
2018-11-23,28244,18169,515,credit,34.23,4,22.8,7
2018-11-23,28245,56378,515,paypal,49.58,1,30.1,10
2018-11-23,28246,32418,504,credit,1041.86,3,13.6,42
2018-11-23,28247,54124,509,credit,62.05,2,38.4,10
2018-11-23,28248,34688,507,credit,1635.51,4,123.3,101
2018-11-23,28249,23350,507,credit,93.05,5,16.4,14
2018-11-23,28250,50640,507,paypal,534.77,4,38.8,52
2018-11-23,28251,41010,501,credit,505.54,2,55.8,48
2018-11-23,28252,55476,505,paypal,1008.82,1,61.3,28
2018-11-23,28253,51809,505,paypal,176.28,3,33.6,9
2018-11-23,28254,30210,505,paypal,499.89,2,47.3,38
2018-11-23,28255,40303,505,paypal,182.54,4,56.7,18
2018-11-23,28256,29236,505,paypal,375.61,1,38.8,27
2018-11-23,28257,20198,505,credit,450.23,4,60.8,30
2018-11-23,28258,14328,505,paypal,7.22,5,3.2,6
2018-11-23,28259,38590,505,credit,231.73,1,59.4,16
2018-11-23,28260,58702,505,paypal,61.53,2,8.5,6
2018-11-23,28261,53498,505,paypal,877.93,2,9.9,18
2018-11-23,28262,45022,505,credit,74.28,5,20.2,11
2018-11-23,28263,38643,505,credit,349.43,4,36.0,14
2018-11-23,28264,23483,505,paypal,183.1,1,17.2,16
2018-11-23,28265,33825,505,paypal,52.53,5,4.5,11
2018-11-23,28266,49570,505,paypal,18.01,1,18.0,6
2018-11-23,28267,19156,505,credit,144.19,3,34.2,14
2018-11-23,28268,32734,505,paypal,22.6,2,32.1,7
2018-11-23,28269,25299,505,credit,12.48,4,72.1,6
2018-11-23,28270,58021,505,paypal,192.48,1,11.1,11
2018-11-23,28271,49878,505,paypal,190.33,3,16.5,14
2018-11-23,28272,13140,505,paypal,103.51,5,43.8,12
2018-11-23,28273,46501,505,credit,150.62,1,15.4,12
2018-11-23,28274,37158,505,credit,547.62,4,24.7,31
2018-11-23,28275,43384,505,credit,34.75,4,5.7,7
2018-11-23,28276,14961,505,paypal,150.75,1,12.5,8
2018-11-23,28277,33149,505,credit,296.86,4,50.1,31
2018-11-23,28278,23075,505,credit,417.67,3,45.4,0
2018-11-23,28279,27581,505,credit,184.92,1,16.6,0
2018-11-23,28280,59273,505,paypal,12.8,5,49.7,0
2018-11-23,28281,20657,505,credit,47.36,2,11.7,0
2018-11-23,28282,20399,505,credit,509.5,3,3.2,0
2018-11-23,28283,21201,505,paypal,45.32,3,6.0,0
2018-11-23,28284,22300,505,paypal,422.38,4,24.8,21
2018-11-23,28285,38116,505,credit,407.64,2,12.3,37
2018-11-23,28286,46465,505,credit,240.87,5,39.5,18
2018-11-23,28287,32563,505,credit,5.21,3,10.3,6
2018-11-23,28288,29042,505,credit,57.27,1,14.1,9
2018-11-23,28289,54843,505,credit,76.72,4,21.5,7
2018-11-23,28290,48273,505,paypal,112.54,2,12.1,15
2018-11-23,28291,53717,505,credit,12.32,5,16.7,7
2018-11-23,28292,55791,505,credit,142.22,1,29.0,20
2018-11-23,28293,48995,505,credit,222.72,3,44.4,20
2018-11-23,28294,31309,505,paypal,225.78,5,23.1,23
2018-11-23,28295,13345,505,paypal,169.81,1,17.2,8
2018-11-23,28296,30766,505,credit,50.91,5,4.8,10
2018-11-23,28297,33630,505,credit,482.67,3,49.7,30
2018-11-23,28298,40174,505,paypal,81.39,1,15.6,12
2018-11-23,28299,34303,505,paypal,144.82,3,29.2,6
2018-11-23,28300,51384,505,credit,347.32,5,18.9,16
2018-11-23,28301,36182,505,credit,184.67,1,76.6,8
2018-11-23,28302,29854,505,paypal,82.84,1,6.2,10
2018-11-23,28303,12085,507,paypal,650.6,4,67.0,19
2018-11-23,28304,37093,510,paypal,185.16,5,11.2,19
2018-11-23,28305,50618,505,paypal,5.95,2,14.4,7
2018-11-23,28306,56650,507,paypal,451.4,3,17.3,34
2018-11-23,28307,55623,501,credit,287.55,3,43.8,27
2018-11-23,28308,16152,509,paypal,30.3,4,9.5,8
2018-11-23,28309,50525,514,paypal,859.31,4,26.1,20
2018-11-23,28310,20031,508,paypal,421.89,5,13.6,9
2018-11-23,28311,59345,501,credit,396.79,1,51.1,27
2018-11-23,28312,11283,505,paypal,107.28,2,23.2,7
2018-11-23,28313,42649,513,paypal,314.81,2,23.1,23
2018-11-23,28314,31832,505,paypal,334.25,3,40.7,27
2018-11-23,28315,32155,513,credit,412.46,2,54.7,21
2018-11-23,28316,20891,508,credit,291.78,3,56.3,11
2018-11-23,28317,47039,511,credit,192.98,3,25.1,25
2018-11-23,28318,23040,505,credit,505.8,5,56.8,25
2018-11-23,28319,55517,505,paypal,1077.97,5,6.8,14
2018-11-23,28320,47621,505,credit,114.51,3,15.4,11
2018-11-23,28321,53183,505,credit,188.19,4,23.6,20
2018-11-23,28322,56712,505,credit,231.97,1,18.0,26
2018-11-23,28323,52828,505,paypal,90.82,3,32.0,13
2018-11-23,28324,25359,505,credit,40.0,3,11.6,9
2018-11-23,28325,43555,505,credit,20.84,2,6.8,7
2018-11-23,28326,18563,505,credit,523.52,2,18.2,52
2018-11-23,28327,46302,505,credit,46.39,4,49.5,9
2018-11-23,28328,29587,505,paypal,443.5,4,12.7,40
2018-11-23,28329,13937,505,credit,124.35,4,4.6,18
2018-11-23,28330,26224,505,paypal,164.66,1,31.5,18
2018-11-23,28331,57182,505,paypal,251.87,4,5.7,20
2018-11-23,28332,52362,505,paypal,94.73,5,16.7,10
2018-11-23,28333,33751,505,paypal,212.7,5,25.7,17
2018-11-23,28334,56388,505,credit,462.41,1,8.3,48
2018-11-23,28335,18951,505,paypal,416.83,5,50.4,10
2018-11-23,28336,48705,505,paypal,470.41,2,37.5,41
2018-11-23,28337,22348,505,credit,334.2,2,72.5,33
2018-11-23,28338,10798,505,credit,302.24,1,40.0,18
2018-11-23,28339,23258,505,credit,89.58,2,8.9,12
2018-11-23,28340,11519,505,paypal,245.41,1,15.2,11
2018-11-23,28341,48332,505,credit,216.91,1,11.5,28
2018-11-23,28342,29100,505,credit,187.25,3,15.3,18
2018-11-23,28343,43520,505,credit,211.32,1,36.2,8
2018-11-23,28344,14694,505,credit,74.97,5,14.9,9
2018-11-23,28345,36545,505,credit,55.49,4,11.8,7
2018-11-23,28346,37912,505,paypal,628.03,4,16.6,36
2018-11-23,28347,21699,505,credit,26.2,4,15.3,8
2018-11-23,28348,45206,505,credit,59.47,3,18.4,8
2018-11-23,28349,54817,505,paypal,106.12,5,14.2,16
2018-11-23,28350,19357,505,paypal,30.02,3,13.1,8
2018-11-23,28351,23535,505,paypal,123.99,5,12.8,16
2018-11-23,28352,53341,505,paypal,211.91,3,19.2,16
2018-11-23,28353,50485,505,credit,35.51,4,12.7,7
2018-11-23,28354,43659,505,credit,167.71,3,39.0,14
2018-11-23,28355,39392,505,credit,310.81,3,47.3,32
2018-11-23,28356,22183,505,paypal,584.99,3,36.1,16
2018-11-23,28357,22955,505,paypal,246.31,3,98.5,12
2018-11-23,28358,48387,505,credit,332.78,2,37.2,11
2018-11-23,28359,45361,505,paypal,347.24,2,19.9,20
2018-11-23,28360,37079,505,credit,96.76,3,13.0,11
2018-11-23,28361,19341,505,paypal,636.25,1,75.9,12
2018-11-23,28362,29180,505,credit,76.85,3,9.7,12
2018-11-23,28363,44764,505,paypal,135.47,3,2.2,12
2018-11-23,28364,32946,505,paypal,259.91,4,33.8,32
2018-11-23,28365,37305,505,credit,66.89,3,13.4,6
2018-11-23,28366,40119,505,paypal,318.16,4,18.5,8
2018-11-23,28367,14754,505,credit,273.91,1,28.7,16
2018-11-23,28368,41402,505,paypal,142.07,1,15.9,8
2018-11-23,28369,11441,507,paypal,493.65,5,26.5,46
2018-11-23,28370,29917,501,paypal,502.01,2,74.0,52
2018-11-23,28371,28052,505,credit,62.86,3,4.7,11
2018-11-23,28372,24354,504,credit,30.7,3,42.2,7
2018-11-23,28373,35625,515,credit,326.05,3,39.0,18
2018-11-23,28374,26371,508,paypal,263.18,5,9.0,28
2018-11-23,28375,31753,503,paypal,17.26,5,4.3,7
2018-11-23,28376,23979,504,credit,205.43,2,18.3,10
2018-11-23,28377,33410,513,credit,779.17,1,56.0,12
2018-11-23,28378,28433,515,paypal,422.47,3,25.5,22
2018-11-23,28379,11134,507,paypal,109.23,2,11.8,7
2018-11-23,28380,55725,506,paypal,89.27,1,13.1,6
2018-11-23,28381,10794,507,credit,971.52,2,114.0,66
2018-11-23,28382,14151,503,credit,45.43,5,36.7,8
2018-11-23,28383,51514,512,paypal,107.24,5,12.0,15
2018-11-23,28384,58218,509,credit,123.31,1,57.2,15
2018-11-23,28385,20797,513,credit,37.42,5,14.4,7
2018-11-23,28386,49377,508,credit,19.93,1,43.4,7
2018-11-23,28387,24202,503,paypal,995.13,5,103.0,21
2018-11-23,28388,46892,508,credit,458.9,2,46.7,33
2018-11-23,28389,11358,505,paypal,11.34,1,9.6,6
2018-11-23,28390,14388,514,credit,171.35,4,24.8,14
2018-11-23,28391,16877,502,credit,262.18,2,28.6,12
2018-11-23,28392,54395,505,credit,308.93,3,37.6,25
2018-11-23,28393,10286,513,credit,178.58,4,23.7,20
2018-11-23,28394,31944,503,paypal,361.78,1,43.5,38
2018-11-23,28395,47109,508,paypal,341.31,2,61.5,17
2018-11-23,28396,19948,508,credit,256.64,1,68.9,16
2018-11-23,28397,55097,506,paypal,268.67,4,27.5,28
2018-11-23,28398,17994,510,paypal,131.73,4,20.8,13
2018-11-23,28399,33014,510,paypal,451.85,4,40.9,44
2018-11-23,28400,45445,510,paypal,114.71,5,15.4,16
2018-11-23,28401,48553,505,paypal,103.53,5,69.7,15
2018-11-23,28402,47898,515,credit,312.76,3,27.5,11
2018-11-23,28403,55068,507,paypal,473.28,3,38.3,11
